date,    spx
25-Nov-2008, 857.39
26-Nov-2008, 887.68
28-Nov-2008, 896.24
1-Dec-2008,  816.21
2-Dec-2008,  848.81
3-Dec-2008,  870.74
4-Dec-2008,  845.22
5-Dec-2008,  876.07
8-Dec-2008,  909.7
9-Dec-2008,  888.67
10-Dec-2008, 899.24
11-Dec-2008, 873.59
12-Dec-2008, 879.73
15-Dec-2008, 868.57
16-Dec-2008, 913.18
17-Dec-2008, 904.42
18-Dec-2008, 885.28
19-Dec-2008, 887.88
22-Dec-2008, 871.63
23-Dec-2008, 863.16
24-Dec-2008, 868.15
26-Dec-2008, 872.8
29-Dec-2008, 869.42
30-Dec-2008, 890.64
31-Dec-2008, 903.25
2-Jan-2009,  931.8
5-Jan-2009,  927.45
6-Jan-2009,  934.7
7-Jan-2009,  906.65
8-Jan-2009,  909.73
9-Jan-2009,  890.35
12-Jan-2009, 870.26
13-Jan-2009, 871.79
14-Jan-2009, 842.62
15-Jan-2009, 843.74
16-Jan-2009, 850.12
20-Jan-2009, 805.22
21-Jan-2009, 840.24
22-Jan-2009, 827.5
23-Jan-2009, 831.95
26-Jan-2009, 836.57
27-Jan-2009, 845.71
28-Jan-2009, 874.09
29-Jan-2009, 845.14
30-Jan-2009, 825.88
2-Feb-2009,  825.44
3-Feb-2009,  838.51
4-Feb-2009,  832.23
5-Feb-2009,  845.85
6-Feb-2009,  868.6
9-Feb-2009,  869.89
10-Feb-2009, 827.16
11-Feb-2009, 833.74
12-Feb-2009, 835.19
13-Feb-2009, 826.84
17-Feb-2009, 789.17
18-Feb-2009, 788.42
19-Feb-2009, 778.94
20-Feb-2009, 770.05
23-Feb-2009, 743.33
24-Feb-2009, 773.14
25-Feb-2009, 764.9
26-Feb-2009, 752.83
27-Feb-2009, 735.09
2-Mar-2009,  700.82
3-Mar-2009,  696.33
4-Mar-2009,  712.87
5-Mar-2009,  682.55
6-Mar-2009,  683.38
9-Mar-2009,  676.53
10-Mar-2009, 719.6
11-Mar-2009, 721.36
12-Mar-2009, 750.74
13-Mar-2009, 756.55
16-Mar-2009, 753.89
17-Mar-2009, 778.12
18-Mar-2009, 794.35
19-Mar-2009, 784.04
20-Mar-2009, 768.54
23-Mar-2009, 822.92
24-Mar-2009, 806.12
25-Mar-2009, 813.88
26-Mar-2009, 832.86
27-Mar-2009, 815.94
30-Mar-2009, 787.53
31-Mar-2009, 797.87
1-Apr-2009,  811.08
2-Apr-2009,  834.38
3-Apr-2009,  842.5
6-Apr-2009,  835.48
7-Apr-2009,  815.55
8-Apr-2009,  825.16
9-Apr-2009,  856.56
13-Apr-2009, 858.73
14-Apr-2009, 841.5
15-Apr-2009, 852.06
16-Apr-2009, 865.3
17-Apr-2009, 869.6
20-Apr-2009, 832.39
21-Apr-2009, 850.08
22-Apr-2009, 843.55
23-Apr-2009, 851.92
24-Apr-2009, 866.23
27-Apr-2009, 857.51
28-Apr-2009, 855.16
29-Apr-2009, 873.64
30-Apr-2009, 872.81
1-May-2009,  877.52
4-May-2009,  907.24
5-May-2009,  903.8
6-May-2009,  919.53
7-May-2009,  907.39
8-May-2009,  929.23
11-May-2009, 909.24
12-May-2009, 908.35
13-May-2009, 883.92
14-May-2009, 893.07
15-May-2009, 882.88
18-May-2009, 909.71
19-May-2009, 908.13
20-May-2009, 903.47
21-May-2009, 888.33
22-May-2009, 887
26-May-2009, 910.33
27-May-2009, 893.06
28-May-2009, 906.83
29-May-2009, 919.14
1-Jun-2009,  942.87
2-Jun-2009,  944.74
3-Jun-2009,  931.76
4-Jun-2009,  942.46
5-Jun-2009,  940.09
8-Jun-2009,  939.14
9-Jun-2009,  942.43
10-Jun-2009, 939.15
11-Jun-2009, 944.89
12-Jun-2009, 946.21
15-Jun-2009, 923.72
16-Jun-2009, 911.97
17-Jun-2009, 910.71
18-Jun-2009, 918.37
19-Jun-2009, 921.23
22-Jun-2009, 893.04
23-Jun-2009, 895.1
24-Jun-2009, 900.94
25-Jun-2009, 920.26
26-Jun-2009, 918.9
29-Jun-2009, 927.23
30-Jun-2009, 919.32
1-Jul-2009,  923.33
2-Jul-2009,  896.42
6-Jul-2009,  898.72
7-Jul-2009,  881.03
8-Jul-2009,  879.56
9-Jul-2009,  882.68
10-Jul-2009, 879.13
13-Jul-2009, 901.05
14-Jul-2009, 905.84
15-Jul-2009, 932.68
16-Jul-2009, 940.74
17-Jul-2009, 940.38
20-Jul-2009, 951.13
21-Jul-2009, 954.58
22-Jul-2009, 954.07
23-Jul-2009, 976.29
24-Jul-2009, 979.26
27-Jul-2009, 982.18
28-Jul-2009, 979.62
29-Jul-2009, 975.15
30-Jul-2009, 986.75
31-Jul-2009, 987.48
3-Aug-2009,  1002.63
4-Aug-2009,  1005.65
5-Aug-2009,  1002.72
6-Aug-2009,  997.08
7-Aug-2009,  1010.48
10-Aug-2009, 1007.1
11-Aug-2009, 994.35
12-Aug-2009, 1005.81
13-Aug-2009, 1012.73
14-Aug-2009, 1004.09
17-Aug-2009, 979.73
18-Aug-2009, 989.67
19-Aug-2009, 996.46
20-Aug-2009, 1007.37
21-Aug-2009, 1026.13
24-Aug-2009, 1025.57
25-Aug-2009, 1028
26-Aug-2009, 1028.12
27-Aug-2009, 1030.98
28-Aug-2009, 1028.93
31-Aug-2009, 1020.62
1-Sep-2009,  998.04
2-Sep-2009,  994.75
3-Sep-2009,  1003.24
4-Sep-2009,  1016.4
8-Sep-2009,  1025.39
9-Sep-2009,  1033.37
10-Sep-2009, 1044.14
11-Sep-2009, 1042.73
14-Sep-2009, 1049.34
15-Sep-2009, 1052.63
16-Sep-2009, 1068.76
17-Sep-2009, 1065.49
18-Sep-2009, 1068.3
21-Sep-2009, 1064.66
22-Sep-2009, 1071.66
23-Sep-2009, 1060.87
24-Sep-2009, 1050.78
25-Sep-2009, 1044.38
28-Sep-2009, 1062.98
29-Sep-2009, 1060.61
30-Sep-2009, 1057.08
1-Oct-2009,  1029.85
2-Oct-2009,  1025.21
5-Oct-2009,  1040.46
6-Oct-2009,  1054.72
7-Oct-2009,  1057.58
8-Oct-2009,  1065.48
9-Oct-2009,  1071.49
12-Oct-2009, 1076.19
13-Oct-2009, 1073.19
14-Oct-2009, 1092.02
15-Oct-2009, 1096.56
16-Oct-2009, 1087.68
19-Oct-2009, 1097.91
20-Oct-2009, 1091.06
21-Oct-2009, 1081.4
22-Oct-2009, 1092.91
23-Oct-2009, 1079.6
26-Oct-2009, 1066.95
27-Oct-2009, 1063.41
28-Oct-2009, 1042.63
29-Oct-2009, 1066.11
30-Oct-2009, 1036.19
2-Nov-2009,  1042.88
3-Nov-2009,  1045.41
4-Nov-2009,  1046.5
5-Nov-2009,  1066.63
6-Nov-2009,  1069.3
9-Nov-2009,  1093.08
10-Nov-2009, 1093.01
11-Nov-2009, 1098.51
12-Nov-2009, 1087.24
13-Nov-2009, 1093.48
16-Nov-2009, 1109.3
17-Nov-2009, 1110.32
18-Nov-2009, 1109.8
19-Nov-2009, 1094.9
20-Nov-2009, 1091.38
23-Nov-2009, 1106.24
24-Nov-2009, 1105.65
25-Nov-2009, 1110.63
27-Nov-2009, 1091.49
30-Nov-2009, 1095.63
1-Dec-2009,  1108.86
2-Dec-2009,  1109.24
3-Dec-2009,  1099.92
4-Dec-2009,  1105.98
7-Dec-2009,  1103.25
8-Dec-2009,  1091.94
9-Dec-2009,  1095.95
10-Dec-2009, 1102.35
11-Dec-2009, 1106.41
14-Dec-2009, 1114.11
15-Dec-2009, 1107.93
16-Dec-2009, 1109.18
17-Dec-2009, 1096.08
18-Dec-2009, 1102.47
21-Dec-2009, 1114.05
22-Dec-2009, 1118.02
23-Dec-2009, 1120.59
24-Dec-2009, 1126.48
28-Dec-2009, 1127.78
29-Dec-2009, 1126.2
30-Dec-2009, 1126.42
31-Dec-2009, 1115.1
4-Jan-2010,  1132.99
5-Jan-2010,  1136.52
6-Jan-2010,  1137.14
7-Jan-2010,  1141.69
8-Jan-2010,  1144.98
11-Jan-2010, 1146.98
12-Jan-2010, 1136.22
13-Jan-2010, 1145.68
14-Jan-2010, 1148.46
15-Jan-2010, 1136.03
19-Jan-2010, 1150.23
20-Jan-2010, 1138.04
21-Jan-2010, 1116.48
22-Jan-2010, 1091.76
25-Jan-2010, 1096.78
26-Jan-2010, 1092.17
27-Jan-2010, 1097.5
28-Jan-2010, 1084.53
29-Jan-2010, 1073.87
1-Feb-2010,  1089.19
2-Feb-2010,  1103.32
3-Feb-2010,  1097.28
4-Feb-2010,  1063.11
5-Feb-2010,  1066.19
8-Feb-2010,  1056.74
9-Feb-2010,  1070.52
10-Feb-2010, 1068.13
11-Feb-2010, 1078.47
12-Feb-2010, 1075.51
16-Feb-2010, 1094.87
17-Feb-2010, 1099.51
18-Feb-2010, 1106.75
19-Feb-2010, 1109.17
22-Feb-2010, 1108.01
23-Feb-2010, 1094.6
24-Feb-2010, 1105.24
25-Feb-2010, 1102.94
26-Feb-2010, 1104.49
1-Mar-2010,  1115.71
2-Mar-2010,  1118.31
3-Mar-2010,  1118.79
4-Mar-2010,  1122.97
5-Mar-2010,  1138.7
8-Mar-2010,  1138.5
9-Mar-2010,  1140.45
10-Mar-2010, 1145.61
11-Mar-2010, 1150.24
12-Mar-2010, 1149.99
15-Mar-2010, 1150.51
16-Mar-2010, 1159.46
17-Mar-2010, 1166.21
18-Mar-2010, 1165.83
19-Mar-2010, 1159.9
22-Mar-2010, 1165.81
23-Mar-2010, 1174.17
24-Mar-2010, 1167.72
25-Mar-2010, 1165.73
26-Mar-2010, 1166.59
29-Mar-2010, 1173.22
30-Mar-2010, 1173.27
31-Mar-2010, 1169.43
1-Apr-2010,  1178.1
5-Apr-2010,  1187.44
6-Apr-2010,  1189.44
7-Apr-2010,  1182.45
8-Apr-2010,  1186.44
9-Apr-2010,  1194.37
12-Apr-2010, 1196.48
13-Apr-2010, 1197.3
14-Apr-2010, 1210.65
15-Apr-2010, 1211.67
16-Apr-2010, 1192.13
19-Apr-2010, 1197.52
20-Apr-2010, 1207.17
21-Apr-2010, 1205.94
22-Apr-2010, 1208.67
23-Apr-2010, 1217.28
26-Apr-2010, 1212.05
27-Apr-2010, 1183.71
28-Apr-2010, 1191.36
29-Apr-2010, 1206.78
30-Apr-2010, 1186.69
3-May-2010,  1202.26
4-May-2010,  1173.6
5-May-2010,  1165.9
6-May-2010,  1128.15
7-May-2010,  1110.88
10-May-2010, 1159.73
11-May-2010, 1155.79
12-May-2010, 1171.67
13-May-2010, 1157.44
14-May-2010, 1135.68
17-May-2010, 1136.94
18-May-2010, 1120.8
19-May-2010, 1115.05
20-May-2010, 1071.59
21-May-2010, 1087.69
24-May-2010, 1073.65
25-May-2010, 1074.03
26-May-2010, 1067.95
27-May-2010, 1103.06
28-May-2010, 1089.41
1-Jun-2010,  1070.71
2-Jun-2010,  1098.38
3-Jun-2010,  1102.83
4-Jun-2010,  1064.88
7-Jun-2010,  1050.47
8-Jun-2010,  1062
9-Jun-2010,  1055.69
10-Jun-2010, 1086.84
11-Jun-2010, 1091.6
14-Jun-2010, 1089.63
15-Jun-2010, 1115.23
16-Jun-2010, 1114.61
17-Jun-2010, 1116.04
18-Jun-2010, 1117.51
21-Jun-2010, 1113.2
22-Jun-2010, 1095.31
23-Jun-2010, 1092.04
24-Jun-2010, 1073.69
25-Jun-2010, 1076.76
28-Jun-2010, 1074.57
29-Jun-2010, 1041.24
30-Jun-2010, 1030.71
1-Jul-2010,  1027.37
2-Jul-2010,  1022.58
6-Jul-2010,  1028.06
7-Jul-2010,  1060.27
8-Jul-2010,  1070.25
9-Jul-2010,  1077.96
12-Jul-2010, 1078.75
13-Jul-2010, 1095.34
14-Jul-2010, 1095.17
15-Jul-2010, 1096.48
16-Jul-2010, 1064.88
19-Jul-2010, 1071.25
20-Jul-2010, 1083.48
21-Jul-2010, 1069.59
22-Jul-2010, 1093.67
23-Jul-2010, 1102.66
26-Jul-2010, 1115.01
27-Jul-2010, 1113.84
28-Jul-2010, 1106.13
29-Jul-2010, 1101.53
30-Jul-2010, 1101.6
2-Aug-2010,  1125.86
3-Aug-2010,  1120.46
4-Aug-2010,  1127.24
5-Aug-2010,  1125.81
6-Aug-2010,  1121.64
9-Aug-2010,  1127.79
10-Aug-2010, 1121.06
11-Aug-2010, 1089.47
12-Aug-2010, 1083.61
13-Aug-2010, 1079.25
16-Aug-2010, 1079.38
17-Aug-2010, 1092.54
18-Aug-2010, 1094.16
19-Aug-2010, 1075.63
20-Aug-2010, 1071.69
23-Aug-2010, 1067.36
24-Aug-2010, 1051.87
25-Aug-2010, 1055.33
26-Aug-2010, 1047.22
27-Aug-2010, 1064.59
30-Aug-2010, 1048.92
31-Aug-2010, 1049.33
1-Sep-2010,  1080.29
2-Sep-2010,  1090.1
3-Sep-2010,  1104.51
7-Sep-2010,  1091.84
8-Sep-2010,  1098.87
9-Sep-2010,  1104.18
10-Sep-2010, 1109.55
13-Sep-2010, 1121.9
14-Sep-2010, 1121.1
15-Sep-2010, 1125.07
16-Sep-2010, 1124.66
17-Sep-2010, 1125.59
20-Sep-2010, 1142.71
21-Sep-2010, 1139.78
22-Sep-2010, 1134.28
23-Sep-2010, 1124.83
24-Sep-2010, 1148.67
27-Sep-2010, 1142.16
28-Sep-2010, 1147.7
29-Sep-2010, 1144.73
30-Sep-2010, 1141.2
1-Oct-2010,  1146.24
4-Oct-2010,  1137.03
5-Oct-2010,  1160.75
6-Oct-2010,  1159.97
7-Oct-2010,  1158.06
8-Oct-2010,  1165.15
11-Oct-2010, 1165.32
12-Oct-2010, 1169.77
13-Oct-2010, 1178.1
14-Oct-2010, 1173.81
15-Oct-2010, 1176.19
18-Oct-2010, 1184.71
19-Oct-2010, 1165.9
20-Oct-2010, 1178.17
21-Oct-2010, 1180.26
22-Oct-2010, 1183.08
25-Oct-2010, 1185.62
26-Oct-2010, 1185.64
27-Oct-2010, 1182.45
28-Oct-2010, 1183.78
29-Oct-2010, 1183.26
1-Nov-2010,  1184.38
2-Nov-2010,  1193.57
3-Nov-2010,  1197.96
4-Nov-2010,  1221.06
5-Nov-2010,  1225.85
8-Nov-2010,  1223.25
9-Nov-2010,  1213.4
10-Nov-2010, 1218.71
11-Nov-2010, 1213.54
12-Nov-2010, 1199.21
15-Nov-2010, 1197.75
16-Nov-2010, 1178.34
17-Nov-2010, 1178.59
18-Nov-2010, 1196.69
19-Nov-2010, 1199.73
22-Nov-2010, 1197.84
23-Nov-2010, 1180.73
24-Nov-2010, 1198.35
26-Nov-2010, 1189.4
29-Nov-2010, 1187.76
30-Nov-2010, 1180.55
1-Dec-2010,  1206.07
2-Dec-2010,  1221.53
3-Dec-2010,  1224.71
6-Dec-2010,  1223.12
7-Dec-2010,  1223.75
8-Dec-2010,  1228.28
9-Dec-2010,  1233
10-Dec-2010, 1240.4
13-Dec-2010, 1240.46
14-Dec-2010, 1241.59
15-Dec-2010, 1235.23
16-Dec-2010, 1242.87
17-Dec-2010, 1243.91
20-Dec-2010, 1247.08
21-Dec-2010, 1254.6
22-Dec-2010, 1258.84
23-Dec-2010, 1256.77
27-Dec-2010, 1257.54
28-Dec-2010, 1258.51
29-Dec-2010, 1259.78
30-Dec-2010, 1257.88
31-Dec-2010, 1257.64
3-Jan-2011,  1271.87
4-Jan-2011,  1270.2
5-Jan-2011,  1276.56
6-Jan-2011,  1273.85
7-Jan-2011,  1271.5
10-Jan-2011, 1269.75
11-Jan-2011, 1274.48
12-Jan-2011, 1285.96
13-Jan-2011, 1283.76
14-Jan-2011, 1293.24
18-Jan-2011, 1295.02
19-Jan-2011, 1281.92
20-Jan-2011, 1280.26
21-Jan-2011, 1283.35
24-Jan-2011, 1290.84
25-Jan-2011, 1291.18
26-Jan-2011, 1296.63
27-Jan-2011, 1299.54
28-Jan-2011, 1276.34
31-Jan-2011, 1286.12
1-Feb-2011,  1307.59
2-Feb-2011,  1304.03
3-Feb-2011,  1307.1
4-Feb-2011,  1310.87
7-Feb-2011,  1319.05
8-Feb-2011,  1324.57
9-Feb-2011,  1320.88
10-Feb-2011, 1321.87
11-Feb-2011, 1329.15
14-Feb-2011, 1332.32
15-Feb-2011, 1328.01
16-Feb-2011, 1336.32
17-Feb-2011, 1340.43
18-Feb-2011, 1343.01
22-Feb-2011, 1315.44
23-Feb-2011, 1307.4
24-Feb-2011, 1306.1
25-Feb-2011, 1319.88
28-Feb-2011, 1327.22
1-Mar-2011,  1306.33
2-Mar-2011,  1308.44
3-Mar-2011,  1330.97
4-Mar-2011,  1321.15
7-Mar-2011,  1310.13
8-Mar-2011,  1321.82
9-Mar-2011,  1320.02
10-Mar-2011, 1295.11
11-Mar-2011, 1304.28
14-Mar-2011, 1296.39
15-Mar-2011, 1281.87
16-Mar-2011, 1256.88
17-Mar-2011, 1273.72
18-Mar-2011, 1279.2
21-Mar-2011, 1298.38
22-Mar-2011, 1293.77
23-Mar-2011, 1297.54
24-Mar-2011, 1309.66
25-Mar-2011, 1313.8
28-Mar-2011, 1310.19
29-Mar-2011, 1319.44
30-Mar-2011, 1328.26
31-Mar-2011, 1325.83
1-Apr-2011,  1332.41
4-Apr-2011,  1332.87
5-Apr-2011,  1332.63
6-Apr-2011,  1335.54
7-Apr-2011,  1333.51
8-Apr-2011,  1328.17
11-Apr-2011, 1324.46
12-Apr-2011, 1314.16
13-Apr-2011, 1314.41
14-Apr-2011, 1314.52
15-Apr-2011, 1319.68
18-Apr-2011, 1305.14
19-Apr-2011, 1312.62
20-Apr-2011, 1330.36
21-Apr-2011, 1337.38
25-Apr-2011, 1335.25
26-Apr-2011, 1347.24
27-Apr-2011, 1355.66
28-Apr-2011, 1360.48
29-Apr-2011, 1363.61
2-May-2011,  1361.22
3-May-2011,  1356.62
4-May-2011,  1347.32
5-May-2011,  1335.1
6-May-2011,  1340.2
9-May-2011,  1346.29
10-May-2011, 1357.16
11-May-2011, 1342.08
12-May-2011, 1348.65
13-May-2011, 1337.77
16-May-2011, 1329.47
17-May-2011, 1328.98
18-May-2011, 1340.68
19-May-2011, 1343.6
20-May-2011, 1333.27
23-May-2011, 1317.37
24-May-2011, 1316.28
25-May-2011, 1320.47
26-May-2011, 1325.69
27-May-2011, 1331.1
31-May-2011, 1345.2
1-Jun-2011,  1314.55
2-Jun-2011,  1312.94
3-Jun-2011,  1300.16
6-Jun-2011,  1286.17
7-Jun-2011,  1284.94
8-Jun-2011,  1279.56
9-Jun-2011,  1289
10-Jun-2011, 1270.98
13-Jun-2011, 1271.83
14-Jun-2011, 1287.87
15-Jun-2011, 1265.42
16-Jun-2011, 1267.64
17-Jun-2011, 1271.5
20-Jun-2011, 1278.36
21-Jun-2011, 1295.52
22-Jun-2011, 1287.14
23-Jun-2011, 1283.5
24-Jun-2011, 1268.45
27-Jun-2011, 1280.1
28-Jun-2011, 1296.67
29-Jun-2011, 1307.41
30-Jun-2011, 1320.64
1-Jul-2011,  1339.67
5-Jul-2011,  1337.88
6-Jul-2011,  1339.22
7-Jul-2011,  1353.22
8-Jul-2011,  1343.8
11-Jul-2011, 1319.49
12-Jul-2011, 1313.64
13-Jul-2011, 1317.72
14-Jul-2011, 1308.87
15-Jul-2011, 1316.14
18-Jul-2011, 1305.44
19-Jul-2011, 1326.73
20-Jul-2011, 1325.84
21-Jul-2011, 1343.8
22-Jul-2011, 1345.02
25-Jul-2011, 1337.43
26-Jul-2011, 1331.94
27-Jul-2011, 1304.89
28-Jul-2011, 1300.67
29-Jul-2011, 1292.28
1-Aug-2011,  1286.94
2-Aug-2011,  1254.05
3-Aug-2011,  1260.34
4-Aug-2011,  1200.07
5-Aug-2011,  1199.38
8-Aug-2011,  1119.46
9-Aug-2011,  1172.53
10-Aug-2011, 1120.76
11-Aug-2011, 1172.64
12-Aug-2011, 1178.81
15-Aug-2011, 1204.49
16-Aug-2011, 1192.76
17-Aug-2011, 1193.89
18-Aug-2011, 1140.65
19-Aug-2011, 1123.53
22-Aug-2011, 1123.82
23-Aug-2011, 1162.35
24-Aug-2011, 1177.6
25-Aug-2011, 1159.27
26-Aug-2011, 1176.8
29-Aug-2011, 1210.08
30-Aug-2011, 1212.92
31-Aug-2011, 1218.89
1-Sep-2011,  1204.42
2-Sep-2011,  1173.97
6-Sep-2011,  1165.24
7-Sep-2011,  1198.62
8-Sep-2011,  1185.9
9-Sep-2011,  1154.23
12-Sep-2011, 1162.27
13-Sep-2011, 1172.87
14-Sep-2011, 1188.68
15-Sep-2011, 1209.11
16-Sep-2011, 1216.01
19-Sep-2011, 1204.09
20-Sep-2011, 1202.09
21-Sep-2011, 1166.76
22-Sep-2011, 1129.56
23-Sep-2011, 1136.43
26-Sep-2011, 1162.95
27-Sep-2011, 1175.38
28-Sep-2011, 1151.06
29-Sep-2011, 1160.4
30-Sep-2011, 1131.42
3-Oct-2011,  1099.23
4-Oct-2011,  1123.95
5-Oct-2011,  1144.03
6-Oct-2011,  1164.97
7-Oct-2011,  1155.46
10-Oct-2011, 1194.89
11-Oct-2011, 1195.54
12-Oct-2011, 1207.25
13-Oct-2011, 1203.66
14-Oct-2011, 1224.58
17-Oct-2011, 1200.86
18-Oct-2011, 1225.38
19-Oct-2011, 1209.88
20-Oct-2011, 1215.39
21-Oct-2011, 1238.25
24-Oct-2011, 1254.19
25-Oct-2011, 1229.05
26-Oct-2011, 1242
27-Oct-2011, 1284.59
28-Oct-2011, 1285.09
31-Oct-2011, 1253.3
1-Nov-2011,  1218.28
2-Nov-2011,  1237.9
3-Nov-2011,  1261.15
4-Nov-2011,  1253.23
7-Nov-2011,  1261.12
8-Nov-2011,  1275.92
9-Nov-2011,  1229.1
10-Nov-2011, 1239.69
11-Nov-2011, 1263.85
14-Nov-2011, 1251.78
15-Nov-2011, 1257.81
16-Nov-2011, 1236.91
17-Nov-2011, 1216.13
18-Nov-2011, 1215.65
21-Nov-2011, 1192.98
22-Nov-2011, 1188.04
23-Nov-2011, 1161.79
25-Nov-2011, 1158.67
28-Nov-2011, 1192.55
29-Nov-2011, 1195.19
30-Nov-2011, 1246.96
1-Dec-2011,  1244.58
2-Dec-2011,  1244.28
5-Dec-2011,  1257.08
6-Dec-2011,  1258.47
7-Dec-2011,  1261.01
8-Dec-2011,  1234.35
9-Dec-2011,  1255.19
12-Dec-2011, 1236.47
13-Dec-2011, 1225.73
14-Dec-2011, 1211.82
15-Dec-2011, 1215.75
16-Dec-2011, 1219.66
19-Dec-2011, 1205.35
20-Dec-2011, 1241.3
21-Dec-2011, 1243.72
22-Dec-2011, 1254
23-Dec-2011, 1265.33
27-Dec-2011, 1265.43
28-Dec-2011, 1249.64
29-Dec-2011, 1263.02
30-Dec-2011, 1257.6
3-Jan-2012,  1277.06
4-Jan-2012,  1277.3
5-Jan-2012,  1281.06
6-Jan-2012,  1277.81
9-Jan-2012,  1280.7
10-Jan-2012, 1292.08
11-Jan-2012, 1292.48
12-Jan-2012, 1295.5
13-Jan-2012, 1289.09
17-Jan-2012, 1293.67
18-Jan-2012, 1308.04
19-Jan-2012, 1314.5
20-Jan-2012, 1315.38
23-Jan-2012, 1316
24-Jan-2012, 1314.65
25-Jan-2012, 1326.05
26-Jan-2012, 1318.43
27-Jan-2012, 1316.33
30-Jan-2012, 1313.01
31-Jan-2012, 1312.41
1-Feb-2012,  1324.09
2-Feb-2012,  1325.54
3-Feb-2012,  1344.9
6-Feb-2012,  1344.33
7-Feb-2012,  1347.05
8-Feb-2012,  1349.96
9-Feb-2012,  1351.95
10-Feb-2012, 1342.64
13-Feb-2012, 1351.77
14-Feb-2012, 1350.5
15-Feb-2012, 1343.23
16-Feb-2012, 1358.04
17-Feb-2012, 1361.23
21-Feb-2012, 1362.21
22-Feb-2012, 1357.66
23-Feb-2012, 1363.46
24-Feb-2012, 1365.74
27-Feb-2012, 1367.59
28-Feb-2012, 1372.18
29-Feb-2012, 1365.68
1-Mar-2012,  1374.09
2-Mar-2012,  1369.63
5-Mar-2012,  1364.33
6-Mar-2012,  1343.36
7-Mar-2012,  1352.63
8-Mar-2012,  1365.91
9-Mar-2012,  1370.87
12-Mar-2012, 1371.09
13-Mar-2012, 1395.95
14-Mar-2012, 1394.28
15-Mar-2012, 1402.6
16-Mar-2012, 1404.17
19-Mar-2012, 1409.75
20-Mar-2012, 1405.52
21-Mar-2012, 1402.89
22-Mar-2012, 1392.78
23-Mar-2012, 1397.11
26-Mar-2012, 1416.51
27-Mar-2012, 1412.52
28-Mar-2012, 1405.54
29-Mar-2012, 1403.28
30-Mar-2012, 1408.47
2-Apr-2012,  1419.04
3-Apr-2012,  1413.38
4-Apr-2012,  1398.96
5-Apr-2012,  1398.08
9-Apr-2012,  1382.2
10-Apr-2012, 1358.59
11-Apr-2012, 1368.71
12-Apr-2012, 1387.57
13-Apr-2012, 1370.26
16-Apr-2012, 1369.57
17-Apr-2012, 1390.78
18-Apr-2012, 1385.14
19-Apr-2012, 1376.92
20-Apr-2012, 1378.53
23-Apr-2012, 1366.94
24-Apr-2012, 1371.97
25-Apr-2012, 1390.69
26-Apr-2012, 1399.98
27-Apr-2012, 1403.36
30-Apr-2012, 1397.91
1-May-2012,  1405.82
2-May-2012,  1402.31
3-May-2012,  1391.57
4-May-2012,  1369.1
7-May-2012,  1369.58
8-May-2012,  1363.72
9-May-2012,  1354.58
10-May-2012, 1357.99
11-May-2012, 1353.39
14-May-2012, 1338.35
15-May-2012, 1330.66
16-May-2012, 1324.8
17-May-2012, 1304.86
18-May-2012, 1295.22
21-May-2012, 1315.99
22-May-2012, 1316.63
23-May-2012, 1318.86
24-May-2012, 1320.68
25-May-2012, 1317.82
29-May-2012, 1332.42
30-May-2012, 1313.32
31-May-2012, 1310.33
1-Jun-2012,  1278.04
4-Jun-2012,  1278.18
5-Jun-2012,  1285.5
6-Jun-2012,  1315.13
7-Jun-2012,  1314.99
8-Jun-2012,  1325.66
11-Jun-2012, 1308.93
12-Jun-2012, 1324.18
13-Jun-2012, 1314.88
14-Jun-2012, 1329.1
15-Jun-2012, 1342.84
18-Jun-2012, 1344.78
19-Jun-2012, 1357.98
20-Jun-2012, 1355.69
21-Jun-2012, 1325.51
22-Jun-2012, 1335.02
25-Jun-2012, 1313.72
26-Jun-2012, 1319.99
27-Jun-2012, 1331.85
28-Jun-2012, 1329.04
29-Jun-2012, 1362.16
2-Jul-2012,  1365.51
3-Jul-2012,  1374.02
5-Jul-2012,  1367.58
6-Jul-2012,  1354.68
9-Jul-2012,  1352.46
10-Jul-2012, 1341.47
11-Jul-2012, 1341.45
12-Jul-2012, 1334.76
13-Jul-2012, 1356.78
16-Jul-2012, 1353.64
17-Jul-2012, 1363.67
18-Jul-2012, 1372.78
19-Jul-2012, 1376.51
20-Jul-2012, 1362.66
23-Jul-2012, 1350.52
24-Jul-2012, 1338.31
25-Jul-2012, 1337.89
26-Jul-2012, 1360.02
27-Jul-2012, 1385.97
30-Jul-2012, 1385.30
31-Jul-2012, 1379.32
1-Aug-2012,  1375.14
2-Aug-2012,  1365.00
3-Aug-2012,  1390.99
6-Aug-2012,  1394.23
7-Aug-2012,  1401.35
8-Aug-2012,  1402.22
9-Aug-2012,  1402.80
10-Aug-2012, 1405.87
13-Aug-2012, 1404.11
14-Aug-2012, 1403.93
15-Aug-2012, 1405.53
16-Aug-2012, 1415.51
17-Aug-2012, 1418.16
20-Aug-2012, 1418.13
21-Aug-2012, 1413.17
22-Aug-2012, 1413.49
23-Aug-2012, 1402.08
24-Aug-2012, 1411.13
27-Aug-2012, 1410.44
28-Aug-2012, 1409.30
29-Aug-2012, 1410.49
30-Aug-2012, 1399.48
31-Aug-2012, 1406.58
4-Sep-2012,  1404.94
5-Sep-2012,  1403.44
6-Sep-2012,  1432.12
7-Sep-2012,  1437.92
10-Sep-2012, 1429.08
11-Sep-2012, 1433.56
